,symbol,date,indices
104814,Food Indices (2015=100),Jan 1 2000,61.760186
104815,Food Indices (2015=100),Jan 1 2001,63.754931
104816,Food Indices (2015=100),Jan 1 2002,65.673989
104817,Food Indices (2015=100),Jan 1 2003,66.870906
104818,Food Indices (2015=100),Jan 1 2004,69.751331
104819,Food Indices (2015=100),Jan 1 2005,71.792918
104820,Food Indices (2015=100),Jan 1 2006,73.7077
104821,Food Indices (2015=100),Jan 1 2007,75.373441
104822,Food Indices (2015=100),Jan 1 2008,79.890928
104823,Food Indices (2015=100),Jan 1 2009,85.248363
104824,Food Indices (2015=100),Jan 1 2010,84.437191
104825,Food Indices (2015=100),Jan 1 2011,86.831355
104826,Food Indices (2015=100),Jan 1 2012,91.701018
104827,Food Indices (2015=100),Jan 1 2013,93.719011
104828,Food Indices (2015=100),Jan 1 2014,95.45109
104829,Food Indices (2015=100),Jan 1 2015,99.595585
104830,Food Indices (2015=100),Jan 1 2016,101.22423
104831,Food Indices (2015=100),Jan 1 2017,100.723026
104832,Food Indices (2015=100),Jan 1 2018,102.708454
104833,Food Indices (2015=100),Jan 1 2019,106.110001
104834,Food Indices (2015=100),Jan 1 2020,111.164205
104835,Food Indices (2015=100),Jan 1 2021,119.787982
104836,Food Indices (2015=100),Feb 1 2000,61.763126
104837,Food Indices (2015=100),Feb 1 2001,63.920804
104838,Food Indices (2015=100),Feb 1 2002,65.756366
104839,Food Indices (2015=100),Feb 1 2003,67.272927
104840,Food Indices (2015=100),Feb 1 2004,69.933596
104841,Food Indices (2015=100),Feb 1 2005,71.710125
104842,Food Indices (2015=100),Feb 1 2006,73.609012
104843,Food Indices (2015=100),Feb 1 2007,76.080521
104844,Food Indices (2015=100),Feb 1 2008,80.215851
104845,Food Indices (2015=100),Feb 1 2009,84.963232
104846,Food Indices (2015=100),Feb 1 2010,84.549622
104847,Food Indices (2015=100),Feb 1 2011,87.366525
104848,Food Indices (2015=100),Feb 1 2012,91.651696
104849,Food Indices (2015=100),Feb 1 2013,93.81762
104850,Food Indices (2015=100),Feb 1 2014,95.879939
104851,Food Indices (2015=100),Feb 1 2015,99.624215
104852,Food Indices (2015=100),Feb 1 2016,101.423925
104853,Food Indices (2015=100),Feb 1 2017,100.959834
104854,Food Indices (2015=100),Feb 1 2018,102.506229
104855,Food Indices (2015=100),Feb 1 2019,106.675138
104856,Food Indices (2015=100),Feb 1 2020,111.742695
104857,Food Indices (2015=100),Feb 1 2021,120.54316
104858,Food Indices (2015=100),Mar 1 2000,61.822869
104859,Food Indices (2015=100),Mar 1 2001,64.085446
104860,Food Indices (2015=100),Mar 1 2002,65.938691
104861,Food Indices (2015=100),Mar 1 2003,67.490082
104862,Food Indices (2015=100),Mar 1 2004,70.105273
104863,Food Indices (2015=100),Mar 1 2005,71.918602
104864,Food Indices (2015=100),Mar 1 2006,73.623006
104865,Food Indices (2015=100),Mar 1 2007,76.472162
104866,Food Indices (2015=100),Mar 1 2008,80.426407
104867,Food Indices (2015=100),Mar 1 2009,84.737555
104868,Food Indices (2015=100),Mar 1 2010,84.987468
104869,Food Indices (2015=100),Mar 1 2011,88.311249
104870,Food Indices (2015=100),Mar 1 2012,91.796611
104871,Food Indices (2015=100),Mar 1 2013,93.993899
104872,Food Indices (2015=100),Mar 1 2014,96.376666
104873,Food Indices (2015=100),Mar 1 2015,99.352295
104874,Food Indices (2015=100),Mar 1 2016,100.997838
104875,Food Indices (2015=100),Mar 1 2017,101.292033
104876,Food Indices (2015=100),Mar 1 2018,102.574284
104877,Food Indices (2015=100),Mar 1 2019,107.328405
104878,Food Indices (2015=100),Mar 1 2020,112.676529
104879,Food Indices (2015=100),Mar 1 2021,121.407129
104880,Food Indices (2015=100),Apr 1 2000,61.879567
104881,Food Indices (2015=100),Apr 1 2001,64.247666
104882,Food Indices (2015=100),Apr 1 2002,66.151202
104883,Food Indices (2015=100),Apr 1 2003,67.583248
104884,Food Indices (2015=100),Apr 1 2004,70.139352
104885,Food Indices (2015=100),Apr 1 2005,72.637804
104886,Food Indices (2015=100),Apr 1 2006,73.457896
104887,Food Indices (2015=100),Apr 1 2007,76.654582
104888,Food Indices (2015=100),Apr 1 2008,81.482663
104889,Food Indices (2015=100),Apr 1 2009,84.443974
104890,Food Indices (2015=100),Apr 1 2010,85.081421
104891,Food Indices (2015=100),Apr 1 2011,88.696255
104892,Food Indices (2015=100),Apr 1 2012,91.954079
104893,Food Indices (2015=100),Apr 1 2013,94.166424
104894,Food Indices (2015=100),Apr 1 2014,96.847418
104895,Food Indices (2015=100),Apr 1 2015,99.384449
104896,Food Indices (2015=100),Apr 1 2016,101.155642
104897,Food Indices (2015=100),Apr 1 2017,101.660491
104898,Food Indices (2015=100),Apr 1 2018,102.946579
104899,Food Indices (2015=100),Apr 1 2019,107.354397
104900,Food Indices (2015=100),Apr 1 2020,115.325709
104901,Food Indices (2015=100),Apr 1 2021,122.650318
104902,Food Indices (2015=100),May 1 2000,62.229901
104903,Food Indices (2015=100),May 1 2001,64.509936
104904,Food Indices (2015=100),May 1 2002,65.785558
104905,Food Indices (2015=100),May 1 2003,67.733858
104906,Food Indices (2015=100),May 1 2004,70.908392
104907,Food Indices (2015=100),May 1 2005,72.774857
104908,Food Indices (2015=100),May 1 2006,73.516605
104909,Food Indices (2015=100),May 1 2007,76.97237
104910,Food Indices (2015=100),May 1 2008,81.968956
104911,Food Indices (2015=100),May 1 2009,84.259212
104912,Food Indices (2015=100),May 1 2010,85.063347
104913,Food Indices (2015=100),May 1 2011,89.102135
104914,Food Indices (2015=100),May 1 2012,92.039597
104915,Food Indices (2015=100),May 1 2013,94.015393
104916,Food Indices (2015=100),May 1 2014,97.452317
104917,Food Indices (2015=100),May 1 2015,99.46149
104918,Food Indices (2015=100),May 1 2016,100.84363
104919,Food Indices (2015=100),May 1 2017,101.793409
104920,Food Indices (2015=100),May 1 2018,102.805653
104921,Food Indices (2015=100),May 1 2019,107.633354
104922,Food Indices (2015=100),May 1 2020,116.161034
104923,Food Indices (2015=100),May 1 2021,123.640942
104924,Food Indices (2015=100),Jun 1 2000,62.222572
104925,Food Indices (2015=100),Jun 1 2001,64.674688
104926,Food Indices (2015=100),Jun 1 2002,65.763445
104927,Food Indices (2015=100),Jun 1 2003,68.150834
104928,Food Indices (2015=100),Jun 1 2004,71.119031
104929,Food Indices (2015=100),Jun 1 2005,72.55826
104930,Food Indices (2015=100),Jun 1 2006,73.699483
104931,Food Indices (2015=100),Jun 1 2007,77.313216
104932,Food Indices (2015=100),Jun 1 2008,82.660848
104933,Food Indices (2015=100),Jun 1 2009,84.269519
104934,Food Indices (2015=100),Jun 1 2010,84.936783
104935,Food Indices (2015=100),Jun 1 2011,89.275817
104936,Food Indices (2015=100),Jun 1 2012,92.255827
104937,Food Indices (2015=100),Jun 1 2013,94.166835
104938,Food Indices (2015=100),Jun 1 2014,97.388403
104939,Food Indices (2015=100),Jun 1 2015,99.674042
104940,Food Indices (2015=100),Jun 1 2016,100.607783
104941,Food Indices (2015=100),Jun 1 2017,101.611378
104942,Food Indices (2015=100),Jun 1 2018,103.204693
104943,Food Indices (2015=100),Jun 1 2019,107.636381
104944,Food Indices (2015=100),Jun 1 2020,116.688754
104945,Food Indices (2015=100),Jun 1 2021,124.799443
104946,Food Indices (2015=100),Jul 1 2000,62.595491
104947,Food Indices (2015=100),Jul 1 2001,64.88082
104948,Food Indices (2015=100),Jul 1 2002,65.857025
104949,Food Indices (2015=100),Jul 1 2003,68.084308
104950,Food Indices (2015=100),Jul 1 2004,71.217305
104951,Food Indices (2015=100),Jul 1 2005,72.68095
104952,Food Indices (2015=100),Jul 1 2006,73.865644
104953,Food Indices (2015=100),Jul 1 2007,77.546338
104954,Food Indices (2015=100),Jul 1 2008,83.646748
