,symbol,date,indices
31734,Food Indices (2015=100),Jan 1 2000,54.58361
31735,Food Indices (2015=100),Jan 1 2001,57.41703
31736,Food Indices (2015=100),Jan 1 2002,62.17506
31737,Food Indices (2015=100),Jan 1 2003,60.73161
31738,Food Indices (2015=100),Jan 1 2004,60.73161
31739,Food Indices (2015=100),Jan 1 2005,64.74118
31740,Food Indices (2015=100),Jan 1 2006,66.66578
31741,Food Indices (2015=100),Jan 1 2007,71.90495
31742,Food Indices (2015=100),Jan 1 2008,83.50597
31743,Food Indices (2015=100),Jan 1 2009,85.80479
31744,Food Indices (2015=100),Jan 1 2010,80.88638
31745,Food Indices (2015=100),Jan 1 2011,90.13512
31746,Food Indices (2015=100),Jan 1 2012,93.717
31747,Food Indices (2015=100),Jan 1 2013,98.84925
31748,Food Indices (2015=100),Jan 1 2014,101.3085
31749,Food Indices (2015=100),Jan 1 2015,99.43732
31750,Food Indices (2015=100),Jan 1 2016,98.63541
31751,Food Indices (2015=100),Jan 1 2017,102.2708
31752,Food Indices (2015=100),Jan 1 2018,108.098
31753,Food Indices (2015=100),Jan 1 2019,109.9691
31754,Food Indices (2015=100),Jan 1 2020,113.0164
31755,Food Indices (2015=100),Jan 1 2021,113.1768
31756,Food Indices (2015=100),Feb 1 2000,54.20938
31757,Food Indices (2015=100),Feb 1 2001,58.05857
31758,Food Indices (2015=100),Feb 1 2002,62.87005
31759,Food Indices (2015=100),Feb 1 2003,60.78507
31760,Food Indices (2015=100),Feb 1 2004,60.94546
31761,Food Indices (2015=100),Feb 1 2005,64.84811
31762,Food Indices (2015=100),Feb 1 2006,67.09346
31763,Food Indices (2015=100),Feb 1 2007,71.6911
31764,Food Indices (2015=100),Feb 1 2008,83.93365
31765,Food Indices (2015=100),Feb 1 2009,85.05634
31766,Food Indices (2015=100),Feb 1 2010,81.04677
31767,Food Indices (2015=100),Feb 1 2011,91.73895
31768,Food Indices (2015=100),Feb 1 2012,94.35854
31769,Food Indices (2015=100),Feb 1 2013,99.97193
31770,Food Indices (2015=100),Feb 1 2014,101.6292
31771,Food Indices (2015=100),Feb 1 2015,99.91847
31772,Food Indices (2015=100),Feb 1 2016,99.54424
31773,Food Indices (2015=100),Feb 1 2017,103.6607
31774,Food Indices (2015=100),Feb 1 2018,108.793
31775,Food Indices (2015=100),Feb 1 2019,110.5572
31776,Food Indices (2015=100),Feb 1 2020,114.9945
31777,Food Indices (2015=100),Feb 1 2021,114.1391
31778,Food Indices (2015=100),Mar 1 2000,54.53014
31779,Food Indices (2015=100),Mar 1 2001,58.48626
31780,Food Indices (2015=100),Mar 1 2002,63.24428
31781,Food Indices (2015=100),Mar 1 2003,60.94546
31782,Food Indices (2015=100),Mar 1 2004,61.31968
31783,Food Indices (2015=100),Mar 1 2005,65.00848
31784,Food Indices (2015=100),Mar 1 2006,67.36077
31785,Food Indices (2015=100),Mar 1 2007,72.59994
31786,Food Indices (2015=100),Mar 1 2008,84.73557
31787,Food Indices (2015=100),Mar 1 2009,84.78903
31788,Food Indices (2015=100),Mar 1 2010,82.97136
31789,Food Indices (2015=100),Mar 1 2011,92.59432
31790,Food Indices (2015=100),Mar 1 2012,95.32083
31791,Food Indices (2015=100),Mar 1 2013,100.2392
31792,Food Indices (2015=100),Mar 1 2014,101.95
31793,Food Indices (2015=100),Mar 1 2015,100.2392
31794,Food Indices (2015=100),Mar 1 2016,100.7204
31795,Food Indices (2015=100),Mar 1 2017,104.73
31796,Food Indices (2015=100),Mar 1 2018,108.793
31797,Food Indices (2015=100),Mar 1 2019,111.1987
31798,Food Indices (2015=100),Mar 1 2020,113.7114
31799,Food Indices (2015=100),Mar 1 2021,114.2995
31800,Food Indices (2015=100),Apr 1 2000,54.53014
31801,Food Indices (2015=100),Apr 1 2001,59.02086
31802,Food Indices (2015=100),Apr 1 2002,63.03043
31803,Food Indices (2015=100),Apr 1 2003,61.1593
31804,Food Indices (2015=100),Apr 1 2004,61.80083
31805,Food Indices (2015=100),Apr 1 2005,64.84811
31806,Food Indices (2015=100),Apr 1 2006,67.57461
31807,Food Indices (2015=100),Apr 1 2007,73.45531
