,symbol,date,indices
60372,Food Indices (2015=100),Jan 1 2000,40.243677
60373,Food Indices (2015=100),Jan 1 2001,41.058739
60374,Food Indices (2015=100),Jan 1 2002,43.877494
60375,Food Indices (2015=100),Jan 1 2003,45.500503
60376,Food Indices (2015=100),Jan 1 2004,48.171851
60377,Food Indices (2015=100),Jan 1 2005,51.01837
60378,Food Indices (2015=100),Jan 1 2006,54.969183
60379,Food Indices (2015=100),Jan 1 2007,61.83514
60380,Food Indices (2015=100),Jan 1 2008,72.144226
60381,Food Indices (2015=100),Jan 1 2009,79.07998
60382,Food Indices (2015=100),Jan 1 2010,81.557035
60383,Food Indices (2015=100),Jan 1 2011,86.07766
60384,Food Indices (2015=100),Jan 1 2012,89.050126
60385,Food Indices (2015=100),Jan 1 2013,90.784065
60386,Food Indices (2015=100),Jan 1 2014,98.893953
60387,Food Indices (2015=100),Jan 1 2015,101.852702
60388,Food Indices (2015=100),Jan 1 2016,98.804294
60389,Food Indices (2015=100),Jan 1 2017,99.969862
60390,Food Indices (2015=100),Jan 1 2018,112.073836
60391,Food Indices (2015=100),Jan 1 2019,107.272414
60392,Food Indices (2015=100),Jan 1 2020,114.586442
60393,Food Indices (2015=100),Jan 1 2021,113.773772
60394,Food Indices (2015=100),Feb 1 2000,39.97199
60395,Food Indices (2015=100),Feb 1 2001,41.194582
60396,Food Indices (2015=100),Feb 1 2002,44.624634
60397,Food Indices (2015=100),Feb 1 2003,45.631881
60398,Food Indices (2015=100),Feb 1 2004,48.960118
60399,Food Indices (2015=100),Feb 1 2005,51.36871
60400,Food Indices (2015=100),Feb 1 2006,55.241224
60401,Food Indices (2015=100),Feb 1 2007,62.754784
60402,Food Indices (2015=100),Feb 1 2008,74.063944
60403,Food Indices (2015=100),Feb 1 2009,79.327685
60404,Food Indices (2015=100),Feb 1 2010,81.680888
60405,Food Indices (2015=100),Feb 1 2011,87.068482
60406,Food Indices (2015=100),Feb 1 2012,88.678568
60407,Food Indices (2015=100),Feb 1 2013,91.774887
60408,Food Indices (2015=100),Feb 1 2014,102.569975
60409,Food Indices (2015=100),Feb 1 2015,109.473723
60410,Food Indices (2015=100),Feb 1 2016,105.259747
60411,Food Indices (2015=100),Feb 1 2017,103.197588
60412,Food Indices (2015=100),Feb 1 2018,119.515539
60413,Food Indices (2015=100),Feb 1 2019,110.929428
60414,Food Indices (2015=100),Feb 1 2020,117.837121
