,symbol,date,rate
3198,Food price inflation,Jan 1 2001,2.343973
3199,Food price inflation,Jan 1 2002,2.767504
3200,Food price inflation,Jan 1 2003,3.64223
3201,Food price inflation,Jan 1 2004,3.831231
3202,Food price inflation,Jan 1 2005,10.065478
3203,Food price inflation,Jan 1 2006,5.714444
3204,Food price inflation,Jan 1 2007,19.789811
3205,Food price inflation,Jan 1 2008,19.754484
3206,Food price inflation,Jan 1 2009,14.634212
3207,Food price inflation,Jan 1 2010,-1.08981
3208,Food price inflation,Jan 1 2011,14.077682
3209,Food price inflation,Jan 1 2012,5.705589
3210,Food price inflation,Jan 1 2013,-0.802305
3211,Food price inflation,Jan 1 2014,2.202181
3212,Food price inflation,Jan 1 2015,-0.498688
3213,Food price inflation,Jan 1 2016,15.495246
3214,Food price inflation,Jan 1 2017,15.201137
3215,Food price inflation,Jan 1 2018,7.674835
3216,Food price inflation,Jan 1 2019,0.205638
3217,Food price inflation,Jan 1 2020,4.547717
3218,Food price inflation,Jan 1 2021,4.172957
3219,Food price inflation,Feb 1 2001,2.375333
3220,Food price inflation,Feb 1 2002,2.852197
3221,Food price inflation,Feb 1 2003,3.605835
3222,Food price inflation,Feb 1 2004,4.405618
3223,Food price inflation,Feb 1 2005,11.584132
3224,Food price inflation,Feb 1 2006,7.173016
3225,Food price inflation,Feb 1 2007,17.577221
3226,Food price inflation,Feb 1 2008,21.930747
3227,Food price inflation,Feb 1 2009,9.235062
3228,Food price inflation,Feb 1 2010,2.526283
3229,Food price inflation,Feb 1 2011,13.998333
3230,Food price inflation,Feb 1 2012,3.637407
3231,Food price inflation,Feb 1 2013,-0.120788
3232,Food price inflation,Feb 1 2014,2.121752
3233,Food price inflation,Feb 1 2015,4.267141
3234,Food price inflation,Feb 1 2016,9.988965
3235,Food price inflation,Feb 1 2017,17.322273
3236,Food price inflation,Feb 1 2018,5.516945
3237,Food price inflation,Feb 1 2019,0.855225
3238,Food price inflation,Feb 1 2020,4.601967
3239,Food price inflation,Feb 1 2021,5.25227
3240,Food price inflation,Mar 1 2001,2.406572
3241,Food price inflation,Mar 1 2002,2.936514
3242,Food price inflation,Mar 1 2003,3.569662
3243,Food price inflation,Mar 1 2004,4.976915
3244,Food price inflation,Mar 1 2005,13.406327
3245,Food price inflation,Mar 1 2006,6.629377
3246,Food price inflation,Mar 1 2007,17.48694
3247,Food price inflation,Mar 1 2008,25.249692
3248,Food price inflation,Mar 1 2009,3.175563
3249,Food price inflation,Mar 1 2010,6.356999
3250,Food price inflation,Mar 1 2011,13.218773
3251,Food price inflation,Mar 1 2012,2.500861
3252,Food price inflation,Mar 1 2013,0.488436
3253,Food price inflation,Mar 1 2014,1.433708
3254,Food price inflation,Mar 1 2015,5.108552
3255,Food price inflation,Mar 1 2016,8.904914
3256,Food price inflation,Mar 1 2017,20.522987
3257,Food price inflation,Mar 1 2018,2.743978
3258,Food price inflation,Mar 1 2019,1.546695
3259,Food price inflation,Mar 1 2020,5.750376
3260,Food price inflation,Mar 1 2021,4.650499
3261,Food price inflation,Apr 1 2001,2.437692
3262,Food price inflation,Apr 1 2002,3.020457
3263,Food price inflation,Apr 1 2003,3.533708
3264,Food price inflation,Apr 1 2004,5.545147
3265,Food price inflation,Apr 1 2005,13.696963
3266,Food price inflation,Apr 1 2006,6.756671
3267,Food price inflation,Apr 1 2007,16.651081
3268,Food price inflation,Apr 1 2008,30.263239
3269,Food price inflation,Apr 1 2009,-1.548135
3270,Food price inflation,Apr 1 2010,6.778602
3271,Food price inflation,Apr 1 2011,12.237909
3272,Food price inflation,Apr 1 2012,2.204737
3273,Food price inflation,Apr 1 2013,2.473274
3274,Food price inflation,Apr 1 2014,0.692699
3275,Food price inflation,Apr 1 2015,5.374966
3276,Food price inflation,Apr 1 2016,8.629011
3277,Food price inflation,Apr 1 2017,20.80931
3278,Food price inflation,Apr 1 2018,1.864915
3279,Food price inflation,Apr 1 2019,2.852132
3280,Food price inflation,Apr 1 2020,5.694495
3281,Food price inflation,Apr 1 2021,4.211984
3282,Food price inflation,May 1 2001,2.468694
3283,Food price inflation,May 1 2002,3.104029
3284,Food price inflation,May 1 2003,3.497971
3285,Food price inflation,May 1 2004,6.110338
3286,Food price inflation,May 1 2005,11.175808
3287,Food price inflation,May 1 2006,8.758285
3288,Food price inflation,May 1 2007,15.173962
3289,Food price inflation,May 1 2008,36.067481
3290,Food price inflation,May 1 2009,-5.302289
3291,Food price inflation,May 1 2010,6.896035
3292,Food price inflation,May 1 2011,11.487047
3293,Food price inflation,May 1 2012,1.093965
3294,Food price inflation,May 1 2013,3.603617
3295,Food price inflation,May 1 2014,-0.355489
3296,Food price inflation,May 1 2015,5.749257
3297,Food price inflation,May 1 2016,9.635556
3298,Food price inflation,May 1 2017,19.989033
3299,Food price inflation,May 1 2018,1.884388
3300,Food price inflation,May 1 2019,3.137506
3301,Food price inflation,May 1 2020,5.425909
3302,Food price inflation,May 1 2021,5.002568
3303,Food price inflation,Jun 1 2001,2.499577
3304,Food price inflation,Jun 1 2002,3.187233
3305,Food price inflation,Jun 1 2003,3.462449
3306,Food price inflation,Jun 1 2004,6.672514
3307,Food price inflation,Jun 1 2005,6.234179
3308,Food price inflation,Jun 1 2006,12.510997
3309,Food price inflation,Jun 1 2007,12.942417
3310,Food price inflation,Jun 1 2008,38.505653
3311,Food price inflation,Jun 1 2009,-5.887458
3312,Food price inflation,Jun 1 2010,6.923202
3313,Food price inflation,Jun 1 2011,10.692656
3314,Food price inflation,Jun 1 2012,0.105039
3315,Food price inflation,Jun 1 2013,3.714899
3316,Food price inflation,Jun 1 2014,-0.708463
3317,Food price inflation,Jun 1 2015,5.963208
3318,Food price inflation,Jun 1 2016,11.325391
3319,Food price inflation,Jun 1 2017,18.739699
3320,Food price inflation,Jun 1 2018,2.641005
3321,Food price inflation,Jun 1 2019,3.627544
3322,Food price inflation,Jun 1 2020,4.988641
3323,Food price inflation,Jun 1 2021,7.092514
3324,Food price inflation,Jul 1 2001,2.530342
3325,Food price inflation,Jul 1 2002,3.27007
3326,Food price inflation,Jul 1 2003,3.427141
3327,Food price inflation,Jul 1 2004,7.231698
3328,Food price inflation,Jul 1 2005,1.923565
3329,Food price inflation,Jul 1 2006,15.643537
3330,Food price inflation,Jul 1 2007,13.758037
3331,Food price inflation,Jul 1 2008,36.3684
3332,Food price inflation,Jul 1 2009,-5.389062
3333,Food price inflation,Jul 1 2010,7.104885
3334,Food price inflation,Jul 1 2011,9.67409
3335,Food price inflation,Jul 1 2012,0.268949
3336,Food price inflation,Jul 1 2013,3.454174
3337,Food price inflation,Jul 1 2014,-1.050195
3338,Food price inflation,Jul 1 2015,6.266192
3339,Food price inflation,Jul 1 2016,11.605044
3340,Food price inflation,Jul 1 2017,19.489229
3341,Food price inflation,Jul 1 2018,1.97902
3342,Food price inflation,Jul 1 2019,5.269394
3343,Food price inflation,Jul 1 2020,4.171807
3344,Food price inflation,Aug 1 2001,2.560991
3345,Food price inflation,Aug 1 2002,3.352544
3346,Food price inflation,Aug 1 2003,3.392043
3347,Food price inflation,Aug 1 2004,7.787914
3348,Food price inflation,Aug 1 2005,-0.066606
3349,Food price inflation,Aug 1 2006,16.902592
3350,Food price inflation,Aug 1 2007,15.409051
3351,Food price inflation,Aug 1 2008,34.343703
3352,Food price inflation,Aug 1 2009,-5.200724
3353,Food price inflation,Aug 1 2010,8.15566
3354,Food price inflation,Aug 1 2011,9.725902
3355,Food price inflation,Aug 1 2012,-1.590534
3356,Food price inflation,Aug 1 2013,3.401976
3357,Food price inflation,Aug 1 2014,-0.276584
3358,Food price inflation,Aug 1 2015,6.020645
3359,Food price inflation,Aug 1 2016,12.695509
3360,Food price inflation,Aug 1 2017,19.109905
3361,Food price inflation,Aug 1 2018,1.884871
3362,Food price inflation,Aug 1 2019,4.156646
3363,Food price inflation,Aug 1 2020,4.489257
3364,Food price inflation,Sep 1 2001,2.591524
3365,Food price inflation,Sep 1 2002,3.434656
3366,Food price inflation,Sep 1 2003,3.357156
3367,Food price inflation,Sep 1 2004,8.341185
3368,Food price inflation,Sep 1 2005,0.560843
3369,Food price inflation,Sep 1 2006,16.845118
3370,Food price inflation,Sep 1 2007,15.61955
3371,Food price inflation,Sep 1 2008,33.736067
3372,Food price inflation,Sep 1 2009,-5.797947
3373,Food price inflation,Sep 1 2010,9.760454
3374,Food price inflation,Sep 1 2011,9.791602
3375,Food price inflation,Sep 1 2012,-2.458005
3376,Food price inflation,Sep 1 2013,2.340674
3377,Food price inflation,Sep 1 2014,2.368849
3378,Food price inflation,Sep 1 2015,3.88049
3379,Food price inflation,Sep 1 2016,16.284322
3380,Food price inflation,Sep 1 2017,16.415404
3381,Food price inflation,Sep 1 2018,0.820427
3382,Food price inflation,Sep 1 2019,4.51452
3383,Food price inflation,Sep 1 2020,3.85515
