,symbol,date,rate
33456,Food price inflation,Jan 1 2001,3.084961
33457,Food price inflation,Jan 1 2002,2.018559
33458,Food price inflation,Jan 1 2003,3.887647
33459,Food price inflation,Jan 1 2004,3.239717
33460,Food price inflation,Jan 1 2005,10.616359
33461,Food price inflation,Jan 1 2006,9.737491
33462,Food price inflation,Jan 1 2007,8.701394
33463,Food price inflation,Jan 1 2008,12.346616
33464,Food price inflation,Jan 1 2009,15.24577
33465,Food price inflation,Jan 1 2010,15.441054
33466,Food price inflation,Jan 1 2011,20.655785
33467,Food price inflation,Jan 1 2012,9.302047
33468,Food price inflation,Jan 1 2013,7.62322
33469,Food price inflation,Jan 1 2014,6.681254
33470,Food price inflation,Jan 1 2015,2.127355
33471,Food price inflation,Jan 1 2016,1.214329
33472,Food price inflation,Jan 1 2017,1.961146
33473,Food price inflation,Jan 1 2018,5.100471
33474,Food price inflation,Jan 1 2019,1.584636
33475,Food price inflation,Jan 1 2020,23.364694
33476,Food price inflation,Jan 1 2021,4.314889
33477,Food price inflation,Feb 1 2001,2.968197
33478,Food price inflation,Feb 1 2002,2.202782
33479,Food price inflation,Feb 1 2003,3.761529
33480,Food price inflation,Feb 1 2004,3.931532
33481,Food price inflation,Feb 1 2005,10.541755
33482,Food price inflation,Feb 1 2006,9.615225
33483,Food price inflation,Feb 1 2007,8.906709
33484,Food price inflation,Feb 1 2008,13.853546
33485,Food price inflation,Feb 1 2009,15.796268
33486,Food price inflation,Feb 1 2010,12.725207
33487,Food price inflation,Feb 1 2011,17.962563
33488,Food price inflation,Feb 1 2012,10.58285
33489,Food price inflation,Feb 1 2013,6.904355
33490,Food price inflation,Feb 1 2014,7.041817
33491,Food price inflation,Feb 1 2015,1.19128
33492,Food price inflation,Feb 1 2016,2.4689
33493,Food price inflation,Feb 1 2017,3.10247
33494,Food price inflation,Feb 1 2018,3.41514
33495,Food price inflation,Feb 1 2019,4.519478
33496,Food price inflation,Feb 1 2020,19.047163
33497,Food price inflation,Feb 1 2021,8.330341
33498,Food price inflation,Mar 1 2001,2.852052
33499,Food price inflation,Mar 1 2002,2.386446
33500,Food price inflation,Mar 1 2003,3.636246
33501,Food price inflation,Mar 1 2004,4.620431
33502,Food price inflation,Mar 1 2005,10.468445
33503,Food price inflation,Mar 1 2006,9.49492
33504,Food price inflation,Mar 1 2007,9.109179
33505,Food price inflation,Mar 1 2008,15.334033
33506,Food price inflation,Mar 1 2009,14.300088
33507,Food price inflation,Mar 1 2010,13.90185
33508,Food price inflation,Mar 1 2011,18.342986
33509,Food price inflation,Mar 1 2012,9.806028
33510,Food price inflation,Mar 1 2013,5.859333
33511,Food price inflation,Mar 1 2014,8.836517
33512,Food price inflation,Mar 1 2015,-0.476483
33513,Food price inflation,Mar 1 2016,2.450702
33514,Food price inflation,Mar 1 2017,4.640725
33515,Food price inflation,Mar 1 2018,0.986028
33516,Food price inflation,Mar 1 2019,8.222777
33517,Food price inflation,Mar 1 2020,15.472028
33518,Food price inflation,Mar 1 2021,11.58805
