,symbol,date,rate
12300,Food price inflation,Jan 1 2001,0.597043
12301,Food price inflation,Jan 1 2002,11.144607
12302,Food price inflation,Jan 1 2003,0.288184
12303,Food price inflation,Jan 1 2004,6.102096
12304,Food price inflation,Jan 1 2005,2.764059
12305,Food price inflation,Jan 1 2006,2.512496
12306,Food price inflation,Jan 1 2007,6.76992
12307,Food price inflation,Jan 1 2008,4.360916
12308,Food price inflation,Jan 1 2009,9.397675
12309,Food price inflation,Jan 1 2010,-1.973789
12310,Food price inflation,Jan 1 2011,2.176571
12311,Food price inflation,Jan 1 2012,4.755066
12312,Food price inflation,Jan 1 2013,0.525514
12313,Food price inflation,Jan 1 2014,-4.076066
12314,Food price inflation,Jan 1 2015,2.87497
12315,Food price inflation,Jan 1 2016,-0.239734
12316,Food price inflation,Jan 1 2017,0.907029
12317,Food price inflation,Jan 1 2018,-5.774304
12318,Food price inflation,Jan 1 2019,6.988801
12319,Food price inflation,Jan 1 2020,0.911029
12320,Food price inflation,Jan 1 2021,-4.600461
12321,Food price inflation,Feb 1 2001,1.010196
12322,Food price inflation,Feb 1 2002,8.701748
12323,Food price inflation,Feb 1 2003,4.153052
12324,Food price inflation,Feb 1 2004,3.681995
12325,Food price inflation,Feb 1 2005,2.348913
12326,Food price inflation,Feb 1 2006,2.957483
12327,Food price inflation,Feb 1 2007,6.473279
12328,Food price inflation,Feb 1 2008,6.683123
12329,Food price inflation,Feb 1 2009,6.735796
12330,Food price inflation,Feb 1 2010,0.963468
12331,Food price inflation,Feb 1 2011,1.065606
12332,Food price inflation,Feb 1 2012,3.469982
12333,Food price inflation,Feb 1 2013,-0.669202
12334,Food price inflation,Feb 1 2014,-2.480478
12335,Food price inflation,Feb 1 2015,2.520019
12336,Food price inflation,Feb 1 2016,-3.177535
12337,Food price inflation,Feb 1 2017,3.080041
12338,Food price inflation,Feb 1 2018,-4.255947
12339,Food price inflation,Feb 1 2019,5.2664
12340,Food price inflation,Feb 1 2020,1.677394
12341,Food price inflation,Feb 1 2021,-4.421638
12342,Food price inflation,Mar 1 2001,0.271765
12343,Food price inflation,Mar 1 2002,8.084112
12344,Food price inflation,Mar 1 2003,7.825335
12345,Food price inflation,Mar 1 2004,-0.441059
12346,Food price inflation,Mar 1 2005,2.601692
12347,Food price inflation,Mar 1 2006,4.987325
12348,Food price inflation,Mar 1 2007,5.606396
12349,Food price inflation,Mar 1 2008,6.959774
12350,Food price inflation,Mar 1 2009,9.005629
12351,Food price inflation,Mar 1 2010,-2.073228
12352,Food price inflation,Mar 1 2011,2.40473
12353,Food price inflation,Mar 1 2012,2.028398
12354,Food price inflation,Mar 1 2013,0.619361
12355,Food price inflation,Mar 1 2014,-2.963751
12356,Food price inflation,Mar 1 2015,2.600047
12357,Food price inflation,Mar 1 2016,-6.206308
12358,Food price inflation,Mar 1 2017,5.358632
12359,Food price inflation,Mar 1 2018,-2.780526
12360,Food price inflation,Mar 1 2019,3.582697
12361,Food price inflation,Mar 1 2020,0.363565
12362,Food price inflation,Mar 1 2021,-2.173487
12363,Food price inflation,Apr 1 2001,1.060336
12364,Food price inflation,Apr 1 2002,8.560817
12365,Food price inflation,Apr 1 2003,4.473144
12366,Food price inflation,Apr 1 2004,2.415063
12367,Food price inflation,Apr 1 2005,1.422862
12368,Food price inflation,Apr 1 2006,5.64473
12369,Food price inflation,Apr 1 2007,6.583373
12370,Food price inflation,Apr 1 2008,5.834085
12371,Food price inflation,Apr 1 2009,5.614723
12372,Food price inflation,Apr 1 2010,-0.346886
12373,Food price inflation,Apr 1 2011,3.189509
12374,Food price inflation,Apr 1 2012,1.325802
12375,Food price inflation,Apr 1 2013,0.495509
12376,Food price inflation,Apr 1 2014,-2.049307
12377,Food price inflation,Apr 1 2015,1.447224
12378,Food price inflation,Apr 1 2016,-4.561253
12379,Food price inflation,Apr 1 2017,3.13248
12380,Food price inflation,Apr 1 2018,-0.221998
