,symbol,date,rate
8364,Food price inflation,Jan 1 2001,2.690395
8365,Food price inflation,Jan 1 2002,6.79638
8366,Food price inflation,Jan 1 2003,4.321668
8367,Food price inflation,Jan 1 2004,-0.787913
8368,Food price inflation,Jan 1 2005,-1.713198
8369,Food price inflation,Jan 1 2006,1.561882
8370,Food price inflation,Jan 1 2007,6.338043
8371,Food price inflation,Jan 1 2008,1.704589
8372,Food price inflation,Jan 1 2009,8.523558
8373,Food price inflation,Jan 1 2010,1.733961
8374,Food price inflation,Jan 1 2011,1.704407
8375,Food price inflation,Jan 1 2012,1.675844
8376,Food price inflation,Jan 1 2013,4.945598
8377,Food price inflation,Jan 1 2014,1.036758
8378,Food price inflation,Jan 1 2015,0.839552
8379,Food price inflation,Jan 1 2016,1.850139
8380,Food price inflation,Jan 1 2017,-0.726612
8381,Food price inflation,Jan 1 2018,1.463861
8382,Food price inflation,Jan 1 2019,1.893598
8383,Food price inflation,Jan 1 2020,4.070796
8384,Food price inflation,Jan 1 2021,2.636054
8385,Food price inflation,Feb 1 2001,3.088767
8386,Food price inflation,Feb 1 2002,6.604283
8387,Food price inflation,Feb 1 2003,3.848751
8388,Food price inflation,Feb 1 2004,-0.894018
8389,Food price inflation,Feb 1 2005,-1.463835
8390,Food price inflation,Feb 1 2006,2.047356
8391,Food price inflation,Feb 1 2007,5.827183
8392,Food price inflation,Feb 1 2008,2.389026
8393,Food price inflation,Feb 1 2009,7.862365
8394,Food price inflation,Feb 1 2010,1.731459
8395,Food price inflation,Feb 1 2011,1.70199
8396,Food price inflation,Feb 1 2012,1.433619
8397,Food price inflation,Feb 1 2013,4.158416
8398,Food price inflation,Feb 1 2014,1.711027
8399,Food price inflation,Feb 1 2015,1.121495
8400,Food price inflation,Feb 1 2016,1.94085
8401,Food price inflation,Feb 1 2017,-0.725295
8402,Food price inflation,Feb 1 2018,1.278539
8403,Food price inflation,Feb 1 2019,2.885482
8404,Food price inflation,Feb 1 2020,3.24277
8405,Food price inflation,Feb 1 2021,2.801358
8406,Food price inflation,Mar 1 2001,3.485627
8407,Food price inflation,Mar 1 2002,6.414385
8408,Food price inflation,Mar 1 2003,3.379571
8409,Food price inflation,Mar 1 2004,-1.000244
8410,Food price inflation,Mar 1 2005,-1.213652
8411,Food price inflation,Mar 1 2006,2.531961
8412,Food price inflation,Mar 1 2007,5.322061
8413,Food price inflation,Mar 1 2008,3.072303
8414,Food price inflation,Mar 1 2009,7.21105
8415,Food price inflation,Mar 1 2010,1.728964
8416,Food price inflation,Mar 1 2011,1.699579
8417,Food price inflation,Mar 1 2012,1.793805
8418,Food price inflation,Mar 1 2013,3.64532
8419,Food price inflation,Mar 1 2014,1.520913
8420,Food price inflation,Mar 1 2015,0.93633
8421,Food price inflation,Mar 1 2016,2.133581
8422,Food price inflation,Mar 1 2017,-0.635786
8423,Food price inflation,Mar 1 2018,1.645338
8424,Food price inflation,Mar 1 2019,3.057554
8425,Food price inflation,Mar 1 2020,3.490401
8426,Food price inflation,Mar 1 2021,2.951096
8427,Food price inflation,Apr 1 2001,3.880983
8428,Food price inflation,Apr 1 2002,6.22665
8429,Food price inflation,Apr 1 2003,2.914085
8430,Food price inflation,Apr 1 2004,-1.106591
8431,Food price inflation,Apr 1 2005,-0.962646
8432,Food price inflation,Apr 1 2006,3.015702
8433,Food price inflation,Apr 1 2007,4.822581
8434,Food price inflation,Apr 1 2008,3.754424
8435,Food price inflation,Apr 1 2009,6.569394
8436,Food price inflation,Apr 1 2010,1.726477
8437,Food price inflation,Apr 1 2011,1.697176
8438,Food price inflation,Apr 1 2012,2.353289
8439,Food price inflation,Apr 1 2013,2.837573
8440,Food price inflation,Apr 1 2014,1.14177
8441,Food price inflation,Apr 1 2015,2.539981
8442,Food price inflation,Apr 1 2016,1.559633
8443,Food price inflation,Apr 1 2017,0.0
8444,Food price inflation,Apr 1 2018,1.264679
8445,Food price inflation,Apr 1 2019,2.676182
8446,Food price inflation,Apr 1 2020,2.606429
8447,Food price inflation,Apr 1 2021,3.51196
8448,Food price inflation,May 1 2001,4.274844
8449,Food price inflation,May 1 2002,6.04104
8450,Food price inflation,May 1 2003,2.452248
8451,Food price inflation,May 1 2004,-1.213059
8452,Food price inflation,May 1 2005,-0.710813
8453,Food price inflation,May 1 2006,3.498579
8454,Food price inflation,May 1 2007,4.328648
