,symbol,date,rate
47778,Food price inflation,Jan 1 2001,7.976024
47779,Food price inflation,Jan 1 2002,17.30542
47780,Food price inflation,Jan 1 2003,29.243041
47781,Food price inflation,Jan 1 2004,37.298173
47782,Food price inflation,Jan 1 2005,32.453233
47783,Food price inflation,Jan 1 2006,20.977667
47784,Food price inflation,Jan 1 2007,20.748633
47785,Food price inflation,Jan 1 2008,28.772963
47786,Food price inflation,Jan 1 2009,43.670354
47787,Food price inflation,Jan 1 2010,28.421053
47788,Food price inflation,Jan 1 2011,32.646678
47789,Food price inflation,Jan 1 2012,29.360111
47790,Food price inflation,Jan 1 2013,27.78127
47791,Food price inflation,Jan 1 2014,66.259574
47792,Food price inflation,Jan 1 2015,165.415631
47793,Food price inflation,Jan 1 2016,305.617978
47794,Food price inflation,Jan 1 2017,421.039441
47795,Food price inflation,Jan 1 2018,1550.632911
47796,Food price inflation,Jan 1 2019,251932.208589
47797,Food price inflation,Jan 1 2020,4390.445763
47798,Food price inflation,Jan 1 2021,2430.517657
47799,Food price inflation,Feb 1 2001,8.762991
47800,Food price inflation,Feb 1 2002,18.431117
47801,Food price inflation,Feb 1 2003,30.188233
47802,Food price inflation,Feb 1 2004,36.890502
47803,Food price inflation,Feb 1 2005,31.142832
47804,Food price inflation,Feb 1 2006,20.882898
47805,Food price inflation,Feb 1 2007,21.389384
47806,Food price inflation,Feb 1 2008,30.64769
47807,Food price inflation,Feb 1 2009,41.727619
47808,Food price inflation,Feb 1 2010,28.927411
47809,Food price inflation,Feb 1 2011,32.331933
47810,Food price inflation,Feb 1 2012,28.845849
47811,Food price inflation,Feb 1 2013,30.655495
47812,Food price inflation,Feb 1 2014,77.353559
47813,Food price inflation,Feb 1 2015,155.644683
47814,Food price inflation,Feb 1 2016,315.524772
47815,Food price inflation,Feb 1 2017,437.602114
47816,Food price inflation,Feb 1 2018,2039.106145
47817,Food price inflation,Feb 1 2019,371537.503265
47818,Food price inflation,Feb 1 2020,2331.841181
47819,Food price inflation,Feb 1 2021,2782.812071
47820,Food price inflation,Mar 1 2001,9.540707
47821,Food price inflation,Mar 1 2002,19.52769
47822,Food price inflation,Mar 1 2003,31.091854
47823,Food price inflation,Mar 1 2004,36.506258
47824,Food price inflation,Mar 1 2005,29.900568
47825,Food price inflation,Mar 1 2006,20.791292
47826,Food price inflation,Mar 1 2007,22.009711
47827,Food price inflation,Mar 1 2008,32.443898
47828,Food price inflation,Mar 1 2009,39.917843
47829,Food price inflation,Mar 1 2010,29.411765
47830,Food price inflation,Mar 1 2011,32.03317
47831,Food price inflation,Mar 1 2012,28.355431
47832,Food price inflation,Mar 1 2013,33.417905
