,symbol,date,rate
43596,Food price inflation,Jan 1 2001,10.492134
43597,Food price inflation,Jan 1 2002,10.431732
43598,Food price inflation,Jan 1 2003,10.368932
43599,Food price inflation,Jan 1 2004,10.303496
43600,Food price inflation,Jan 1 2005,10.235146
43601,Food price inflation,Jan 1 2006,10.163554
43602,Food price inflation,Jan 1 2007,11.253464
43603,Food price inflation,Jan 1 2008,25.727412
43604,Food price inflation,Jan 1 2009,11.81486
43605,Food price inflation,Jan 1 2010,3.485839
43606,Food price inflation,Jan 1 2011,17.052632
43607,Food price inflation,Jan 1 2012,7.284173
43608,Food price inflation,Jan 1 2013,6.035205
43609,Food price inflation,Jan 1 2014,3.162055
43610,Food price inflation,Jan 1 2015,10.268199
43611,Food price inflation,Jan 1 2016,5.211953
43612,Food price inflation,Jan 1 2017,5.482166
43613,Food price inflation,Jan 1 2018,7.201002
43614,Food price inflation,Jan 1 2019,6.425234
43615,Food price inflation,Jan 1 2020,10.757409
43616,Food price inflation,Jan 1 2021,13.032706
43617,Food price inflation,Feb 1 2001,10.486735
43618,Food price inflation,Feb 1 2002,10.426122
43619,Food price inflation,Feb 1 2003,10.36309
43620,Food price inflation,Feb 1 2004,10.297398
43621,Food price inflation,Feb 1 2005,10.228763
43622,Food price inflation,Feb 1 2006,10.156853
43623,Food price inflation,Feb 1 2007,10.839874
43624,Food price inflation,Feb 1 2008,26.067073
43625,Food price inflation,Feb 1 2009,11.245466
43626,Food price inflation,Feb 1 2010,4.021739
43627,Food price inflation,Feb 1 2011,18.495298
43628,Food price inflation,Feb 1 2012,4.938272
43629,Food price inflation,Feb 1 2013,6.638655
43630,Food price inflation,Feb 1 2014,2.994484
43631,Food price inflation,Feb 1 2015,10.022953
43632,Food price inflation,Feb 1 2016,5.702364
43633,Food price inflation,Feb 1 2017,6.513158
43634,Food price inflation,Feb 1 2018,5.558987
43635,Food price inflation,Feb 1 2019,7.782329
43636,Food price inflation,Feb 1 2020,10.09772
43637,Food price inflation,Feb 1 2021,13.510848
43638,Food price inflation,Mar 1 2001,10.481427
43639,Food price inflation,Mar 1 2002,10.420606
43640,Food price inflation,Mar 1 2003,10.357346
43641,Food price inflation,Mar 1 2004,10.291401
43642,Food price inflation,Mar 1 2005,10.222486
43643,Food price inflation,Mar 1 2006,10.150263
43644,Food price inflation,Mar 1 2007,10.768225
43645,Food price inflation,Mar 1 2008,26.172466
43646,Food price inflation,Mar 1 2009,11.390887
43647,Food price inflation,Mar 1 2010,3.336921
43648,Food price inflation,Mar 1 2011,20.208333
43649,Food price inflation,Mar 1 2012,2.772964
43650,Food price inflation,Mar 1 2013,7.419899
43651,Food price inflation,Mar 1 2014,4.238619
43652,Food price inflation,Mar 1 2015,9.563253
43653,Food price inflation,Mar 1 2016,4.19244
43654,Food price inflation,Mar 1 2017,9.102902
43655,Food price inflation,Mar 1 2018,1.269649
43656,Food price inflation,Mar 1 2019,9.970149
43657,Food price inflation,Mar 1 2020,12.975027
43658,Food price inflation,Mar 1 2021,13.262854
43659,Food price inflation,Apr 1 2001,10.476209
43660,Food price inflation,Apr 1 2002,10.415183
43661,Food price inflation,Apr 1 2003,10.351698
43662,Food price inflation,Apr 1 2004,10.285505
43663,Food price inflation,Apr 1 2005,10.216313
43664,Food price inflation,Apr 1 2006,10.14378
43665,Food price inflation,Apr 1 2007,10.863956
43666,Food price inflation,Apr 1 2008,28.785607
43667,Food price inflation,Apr 1 2009,8.381839
43668,Food price inflation,Apr 1 2010,3.437164
43669,Food price inflation,Apr 1 2011,22.222222
43670,Food price inflation,Apr 1 2012,0.169924
43671,Food price inflation,Apr 1 2013,8.057676
43672,Food price inflation,Apr 1 2014,7.299843
43673,Food price inflation,Apr 1 2015,7.754206
43674,Food price inflation,Apr 1 2016,3.53021
43675,Food price inflation,Apr 1 2017,10.42623
43676,Food price inflation,Apr 1 2018,0.356295
43677,Food price inflation,Apr 1 2019,11.183432
43678,Food price inflation,Apr 1 2020,16.285258
43679,Food price inflation,Apr 1 2021,9.061785
43680,Food price inflation,May 1 2001,10.471079
