,symbol,date,rate
26568,Food price inflation,Jan 1 2001,8.313125
26569,Food price inflation,Jan 1 2002,-3.597786
26570,Food price inflation,Jan 1 2003,12.727273
26571,Food price inflation,Jan 1 2004,-3.003098
26572,Food price inflation,Jan 1 2005,48.629658
26573,Food price inflation,Jan 1 2006,4.032148
26574,Food price inflation,Jan 1 2007,9.43548
26575,Food price inflation,Jan 1 2008,13.374344
26576,Food price inflation,Jan 1 2009,7.907283
26577,Food price inflation,Jan 1 2010,-0.101977
26578,Food price inflation,Jan 1 2011,21.125664
26579,Food price inflation,Jan 1 2012,6.685334
26580,Food price inflation,Jan 1 2013,3.018373
26581,Food price inflation,Jan 1 2014,6.384777
26582,Food price inflation,Jan 1 2015,4.83517
26583,Food price inflation,Jan 1 2016,7.884825
26584,Food price inflation,Jan 1 2017,4.873096
26585,Food price inflation,Jan 1 2018,14.327202
26586,Food price inflation,Jan 1 2019,6.265876
26587,Food price inflation,Jan 1 2020,3.027888
26588,Food price inflation,Jan 1 2021,5.645785
26589,Food price inflation,Feb 1 2001,10.635417
26590,Food price inflation,Feb 1 2002,-2.600897
26591,Food price inflation,Feb 1 2003,8.747698
26592,Food price inflation,Feb 1 2004,-2.417773
26593,Food price inflation,Feb 1 2005,50.848521
26594,Food price inflation,Feb 1 2006,1.29668
26595,Food price inflation,Feb 1 2007,14.948788
26596,Food price inflation,Feb 1 2008,10.242163
26597,Food price inflation,Feb 1 2009,8.963738
26598,Food price inflation,Feb 1 2010,5.914421
26599,Food price inflation,Feb 1 2011,14.518174
26600,Food price inflation,Feb 1 2012,4.279891
26601,Food price inflation,Feb 1 2013,2.736156
26602,Food price inflation,Feb 1 2014,6.294673
26603,Food price inflation,Feb 1 2015,5.621598
26604,Food price inflation,Feb 1 2016,7.021563
26605,Food price inflation,Feb 1 2017,6.477733
26606,Food price inflation,Feb 1 2018,13.022814
26607,Food price inflation,Feb 1 2019,5.803196
26608,Food price inflation,Feb 1 2020,3.100159
26609,Food price inflation,Feb 1 2021,5.936777
26610,Food price inflation,Mar 1 2001,7.566278
26611,Food price inflation,Mar 1 2002,-0.824156
26612,Food price inflation,Mar 1 2003,7.356986
26613,Food price inflation,Mar 1 2004,2.668793
26614,Food price inflation,Mar 1 2005,42.510475
26615,Food price inflation,Mar 1 2006,2.20405
26616,Food price inflation,Mar 1 2007,15.895106
26617,Food price inflation,Mar 1 2008,9.739733
26618,Food price inflation,Mar 1 2009,9.876776
26619,Food price inflation,Mar 1 2010,5.350969
26620,Food price inflation,Mar 1 2011,14.268136
26621,Food price inflation,Mar 1 2012,4.909649
26622,Food price inflation,Mar 1 2013,3.282418
26623,Food price inflation,Mar 1 2014,5.77618
26624,Food price inflation,Mar 1 2015,6.914424
26625,Food price inflation,Mar 1 2016,5.976958
26626,Food price inflation,Mar 1 2017,7.452165
26627,Food price inflation,Mar 1 2018,12.089972
26628,Food price inflation,Mar 1 2019,5.351171
26629,Food price inflation,Mar 1 2020,3.571429
26630,Food price inflation,Mar 1 2021,6.360153
26631,Food price inflation,Apr 1 2001,4.375212
26632,Food price inflation,Apr 1 2002,15.464896
26633,Food price inflation,Apr 1 2003,-5.58751
26634,Food price inflation,Apr 1 2004,9.408146
26635,Food price inflation,Apr 1 2005,32.321846
26636,Food price inflation,Apr 1 2006,4.518084
26637,Food price inflation,Apr 1 2007,17.195253
26638,Food price inflation,Apr 1 2008,7.76189
26639,Food price inflation,Apr 1 2009,10.448859
26640,Food price inflation,Apr 1 2010,5.660964
26641,Food price inflation,Apr 1 2011,13.888399
26642,Food price inflation,Apr 1 2012,5.835908
26643,Food price inflation,Apr 1 2013,3.308466
26644,Food price inflation,Apr 1 2014,5.814035
26645,Food price inflation,Apr 1 2015,6.700627
