,symbol,date,rate
28782,Food price inflation,Jan 1 2001,6.347478
28783,Food price inflation,Jan 1 2002,4.881357
28784,Food price inflation,Jan 1 2003,3.776368
28785,Food price inflation,Jan 1 2004,6.552181
28786,Food price inflation,Jan 1 2005,5.259198
28787,Food price inflation,Jan 1 2006,5.131063
28788,Food price inflation,Jan 1 2007,6.308596
28789,Food price inflation,Jan 1 2008,5.493788
28790,Food price inflation,Jan 1 2009,10.414999
28791,Food price inflation,Jan 1 2010,5.045531
28792,Food price inflation,Jan 1 2011,3.493306
28793,Food price inflation,Jan 1 2012,7.960128
28794,Food price inflation,Jan 1 2013,5.178597
28795,Food price inflation,Jan 1 2014,4.892059
28796,Food price inflation,Jan 1 2015,5.388073
28797,Food price inflation,Jan 1 2016,3.778908
28798,Food price inflation,Jan 1 2017,3.241285
28799,Food price inflation,Jan 1 2018,8.594049
28800,Food price inflation,Jan 1 2019,5.311629
28801,Food price inflation,Jan 1 2020,3.370055
28802,Food price inflation,Jan 1 2021,5.104561
28803,Food price inflation,Feb 1 2001,3.85444
28804,Food price inflation,Feb 1 2002,4.07979
28805,Food price inflation,Feb 1 2003,6.487541
28806,Food price inflation,Feb 1 2004,7.847766
28807,Food price inflation,Feb 1 2005,5.024795
28808,Food price inflation,Feb 1 2006,4.634243
28809,Food price inflation,Feb 1 2007,6.222621
28810,Food price inflation,Feb 1 2008,4.932073
28811,Food price inflation,Feb 1 2009,10.560946
28812,Food price inflation,Feb 1 2010,6.083826
28813,Food price inflation,Feb 1 2011,3.338041
28814,Food price inflation,Feb 1 2012,7.064819
28815,Food price inflation,Feb 1 2013,5.667389
28816,Food price inflation,Feb 1 2014,4.578721
28817,Food price inflation,Feb 1 2015,5.145736
28818,Food price inflation,Feb 1 2016,5.345703
28819,Food price inflation,Feb 1 2017,2.39518
28820,Food price inflation,Feb 1 2018,7.733754
28821,Food price inflation,Feb 1 2019,4.4132
28822,Food price inflation,Feb 1 2020,5.919093
28823,Food price inflation,Feb 1 2021,4.268127
