,symbol,date,rate
30996,Food price inflation,Jan 1 2001,-2.364598
30997,Food price inflation,Jan 1 2002,1.487984
30998,Food price inflation,Jan 1 2003,3.23293
30999,Food price inflation,Jan 1 2004,5.187782
31000,Food price inflation,Jan 1 2005,2.858596
31001,Food price inflation,Jan 1 2006,6.629318
31002,Food price inflation,Jan 1 2007,7.407026
31003,Food price inflation,Jan 1 2008,8.617878
31004,Food price inflation,Jan 1 2009,13.61637
31005,Food price inflation,Jan 1 2010,9.047502
31006,Food price inflation,Jan 1 2011,8.296845
31007,Food price inflation,Jan 1 2012,7.661206
31008,Food price inflation,Jan 1 2013,7.116033
31009,Food price inflation,Jan 1 2014,6.643294
31010,Food price inflation,Jan 1 2015,8.948546
31011,Food price inflation,Jan 1 2016,15.195072
31012,Food price inflation,Jan 1 2017,3.832442
31013,Food price inflation,Jan 1 2018,-1.974249
31014,Food price inflation,Jan 1 2019,2.62697
31015,Food price inflation,Jan 1 2020,10.238908
31016,Food price inflation,Jan 1 2021,4.256966
31017,Food price inflation,Feb 1 2001,-2.034848
31018,Food price inflation,Feb 1 2002,1.629353
31019,Food price inflation,Feb 1 2003,3.438992
31020,Food price inflation,Feb 1 2004,4.933744
31021,Food price inflation,Feb 1 2005,3.202165
31022,Food price inflation,Feb 1 2006,6.697258
31023,Food price inflation,Feb 1 2007,7.474913
31024,Food price inflation,Feb 1 2008,9.117759
31025,Food price inflation,Feb 1 2009,11.696115
31026,Food price inflation,Feb 1 2010,9.099789
31027,Food price inflation,Feb 1 2011,8.340794
31028,Food price inflation,Feb 1 2012,7.698664
31029,Food price inflation,Feb 1 2013,7.148338
31030,Food price inflation,Feb 1 2014,6.975339
31031,Food price inflation,Feb 1 2015,9.182531
31032,Food price inflation,Feb 1 2016,12.820513
31033,Food price inflation,Feb 1 2017,4.0
31034,Food price inflation,Feb 1 2018,-0.262238
31035,Food price inflation,Feb 1 2019,2.453988
31036,Food price inflation,Feb 1 2020,9.837468
31037,Food price inflation,Feb 1 2021,3.037383
31038,Food price inflation,Mar 1 2001,-1.703609
31039,Food price inflation,Mar 1 2002,1.770406
31040,Food price inflation,Mar 1 2003,3.644021
31041,Food price inflation,Mar 1 2004,4.681979
31042,Food price inflation,Mar 1 2005,3.544304
31043,Food price inflation,Mar 1 2006,6.764466
31044,Food price inflation,Mar 1 2007,7.541985
31045,Food price inflation,Mar 1 2008,9.611016
31046,Food price inflation,Mar 1 2009,9.832112
31047,Food price inflation,Mar 1 2010,9.151547
31048,Food price inflation,Mar 1 2011,8.384257
31049,Food price inflation,Mar 1 2012,7.735678
31050,Food price inflation,Mar 1 2013,7.180238
31051,Food price inflation,Mar 1 2014,8.142499
31052,Food price inflation,Mar 1 2015,9.45495
31053,Food price inflation,Mar 1 2016,10.264228
31054,Food price inflation,Mar 1 2017,2.764977
31055,Food price inflation,Mar 1 2018,2.421525
31056,Food price inflation,Mar 1 2019,2.101576
31057,Food price inflation,Mar 1 2020,9.348199
31058,Food price inflation,Mar 1 2021,3.843137
31059,Food price inflation,Apr 1 2001,-1.370869
31060,Food price inflation,Apr 1 2002,1.911144
31061,Food price inflation,Apr 1 2003,3.848027
31062,Food price inflation,Apr 1 2004,4.432458
31063,Food price inflation,Apr 1 2005,3.885021
31064,Food price inflation,Apr 1 2006,6.830955
31065,Food price inflation,Apr 1 2007,7.608256
31066,Food price inflation,Apr 1 2008,10.097781
31067,Food price inflation,Apr 1 2009,11.434847
31068,Food price inflation,Apr 1 2010,8.920942
31069,Food price inflation,Apr 1 2011,8.190291
31070,Food price inflation,Apr 1 2012,7.570264
31071,Food price inflation,Apr 1 2013,7.037507
31072,Food price inflation,Apr 1 2014,8.377241
31073,Food price inflation,Apr 1 2015,8.714597
31074,Food price inflation,Apr 1 2016,9.318637
31075,Food price inflation,Apr 1 2017,0.549954
31076,Food price inflation,Apr 1 2018,4.831358
31077,Food price inflation,Apr 1 2019,2.782609
31078,Food price inflation,Apr 1 2020,9.729272
31079,Food price inflation,Apr 1 2021,3.469545
31080,Food price inflation,May 1 2001,-1.036619
31081,Food price inflation,May 1 2002,2.051568
31082,Food price inflation,May 1 2003,4.051017
31083,Food price inflation,May 1 2004,4.185151
