,symbol,date,rate
35424,Food price inflation,Jan 1 2001,7.564772
35425,Food price inflation,Jan 1 2002,2.408477
35426,Food price inflation,Jan 1 2003,-3.480716
35427,Food price inflation,Jan 1 2004,2.046783
35428,Food price inflation,Jan 1 2005,6.781291
35429,Food price inflation,Jan 1 2006,-0.715577
35430,Food price inflation,Jan 1 2007,2.82259
35431,Food price inflation,Jan 1 2008,7.549015
35432,Food price inflation,Jan 1 2009,3.190521
35433,Food price inflation,Jan 1 2010,3.445234
35434,Food price inflation,Jan 1 2011,4.867628
35435,Food price inflation,Jan 1 2012,4.478831
35436,Food price inflation,Jan 1 2013,3.585334
35437,Food price inflation,Jan 1 2014,1.429648
35438,Food price inflation,Jan 1 2015,-3.85752
35439,Food price inflation,Jan 1 2016,0.231413
35440,Food price inflation,Jan 1 2017,3.310295
35441,Food price inflation,Jan 1 2018,4.76898
35442,Food price inflation,Jan 1 2019,0.782377
35443,Food price inflation,Jan 1 2020,7.621684
35444,Food price inflation,Jan 1 2021,0.655743
35445,Food price inflation,Feb 1 2001,6.147533
35446,Food price inflation,Feb 1 2002,2.702706
35447,Food price inflation,Feb 1 2003,-3.759403
35448,Food price inflation,Feb 1 2004,2.539073
35449,Food price inflation,Feb 1 2005,6.19048
35450,Food price inflation,Feb 1 2006,-0.147375
35451,Food price inflation,Feb 1 2007,3.216079
35452,Food price inflation,Feb 1 2008,7.010715
35453,Food price inflation,Feb 1 2009,3.639665
35454,Food price inflation,Feb 1 2010,3.160669
35455,Food price inflation,Feb 1 2011,5.276593
35456,Food price inflation,Feb 1 2012,4.446244
35457,Food price inflation,Feb 1 2013,2.631539
35458,Food price inflation,Feb 1 2014,1.432883
35459,Food price inflation,Feb 1 2015,-3.643047
35460,Food price inflation,Feb 1 2016,0.540098
35461,Food price inflation,Feb 1 2017,3.990742
35462,Food price inflation,Feb 1 2018,3.321108
35463,Food price inflation,Feb 1 2019,2.142781
35464,Food price inflation,Feb 1 2020,7.482551
35465,Food price inflation,Feb 1 2021,0.455411
35466,Food price inflation,Mar 1 2001,5.792686
35467,Food price inflation,Mar 1 2002,2.593652
35468,Food price inflation,Mar 1 2003,-3.838953
35469,Food price inflation,Mar 1 2004,3.018508
35470,Food price inflation,Mar 1 2005,5.576556
35471,Food price inflation,Mar 1 2006,-0.526507
35472,Food price inflation,Mar 1 2007,4.229614
35473,Food price inflation,Mar 1 2008,6.570037
35474,Food price inflation,Mar 1 2009,5.258392
35475,Food price inflation,Mar 1 2010,1.550389
35476,Food price inflation,Mar 1 2011,7.124683
35477,Food price inflation,Mar 1 2012,3.562912
35478,Food price inflation,Mar 1 2013,1.452601
35479,Food price inflation,Mar 1 2014,1.055059
35480,Food price inflation,Mar 1 2015,-3.430263
35481,Food price inflation,Mar 1 2016,1.003799
35482,Food price inflation,Mar 1 2017,3.211055
35483,Food price inflation,Mar 1 2018,3.629648
35484,Food price inflation,Mar 1 2019,2.644738
35485,Food price inflation,Mar 1 2020,7.869077
35486,Food price inflation,Mar 1 2021,0.387316
35487,Food price inflation,Apr 1 2001,6.65994
35488,Food price inflation,Apr 1 2002,1.513706
35489,Food price inflation,Apr 1 2003,-3.727857
35490,Food price inflation,Apr 1 2004,4.54985
35491,Food price inflation,Apr 1 2005,3.98149
35492,Food price inflation,Apr 1 2006,-0.460143
35493,Food price inflation,Apr 1 2007,4.504501
35494,Food price inflation,Apr 1 2008,6.417625
35495,Food price inflation,Apr 1 2009,6.210623
35496,Food price inflation,Apr 1 2010,0.593214
35497,Food price inflation,Apr 1 2011,7.245158
35498,Food price inflation,Apr 1 2012,2.985078
35499,Food price inflation,Apr 1 2013,1.601853
35500,Food price inflation,Apr 1 2014,0.150171
35501,Food price inflation,Apr 1 2015,-2.323865
35502,Food price inflation,Apr 1 2016,0.690709
35503,Food price inflation,Apr 1 2017,2.896344
35504,Food price inflation,Apr 1 2018,4.074057
35505,Food price inflation,Apr 1 2019,3.202826
35506,Food price inflation,Apr 1 2020,7.172418
35507,Food price inflation,Apr 1 2021,1.093935
35508,Food price inflation,May 1 2001,7.939698
35509,Food price inflation,May 1 2002,-1.0242
35510,Food price inflation,May 1 2003,-2.445904
35511,Food price inflation,May 1 2004,4.725157
35512,Food price inflation,May 1 2005,4.327817
35513,Food price inflation,May 1 2006,0.142711
35514,Food price inflation,May 1 2007,4.240626
35515,Food price inflation,May 1 2008,6.338695
35516,Food price inflation,May 1 2009,5.69396
35517,Food price inflation,May 1 2010,0.589219
35518,Food price inflation,May 1 2011,7.949788
35519,Food price inflation,May 1 2012,2.40311
35520,Food price inflation,May 1 2013,1.514016
35521,Food price inflation,May 1 2014,-0.894881
35522,Food price inflation,May 1 2015,-2.182099
35523,Food price inflation,May 1 2016,0.846171
35524,Food price inflation,May 1 2017,3.813912
35525,Food price inflation,May 1 2018,2.938943
35526,Food price inflation,May 1 2019,4.925085
35527,Food price inflation,May 1 2020,5.918388
35528,Food price inflation,May 1 2021,1.477153
35529,Food price inflation,Jun 1 2001,6.7932
35530,Food price inflation,Jun 1 2002,-1.964438
35531,Food price inflation,Jun 1 2003,-1.049623
35532,Food price inflation,Jun 1 2004,7.521699
35533,Food price inflation,Jun 1 2005,0.358745
35534,Food price inflation,Jun 1 2006,0.395644
35535,Food price inflation,Jun 1 2007,4.183274
35536,Food price inflation,Jun 1 2008,6.787754
35537,Food price inflation,Jun 1 2009,5.192486
35538,Food price inflation,Jun 1 2010,2.212761
35539,Food price inflation,Jun 1 2011,5.495431
35540,Food price inflation,Jun 1 2012,4.972373
35541,Food price inflation,Jun 1 2013,0.526291
35542,Food price inflation,Jun 1 2014,-0.897462
35543,Food price inflation,Jun 1 2015,-1.811373
35544,Food price inflation,Jun 1 2016,0.999269
35545,Food price inflation,Jun 1 2017,3.652976
35546,Food price inflation,Jun 1 2018,2.643153
35547,Food price inflation,Jun 1 2019,5.436342
35548,Food price inflation,Jun 1 2020,5.495214
35549,Food price inflation,Jun 1 2021,1.736323
35550,Food price inflation,Jul 1 2001,3.47223
35551,Food price inflation,Jul 1 2002,-2.396931
35552,Food price inflation,Jul 1 2003,-0.098228
35553,Food price inflation,Jul 1 2004,8.751222
35554,Food price inflation,Jul 1 2005,-0.54249
35555,Food price inflation,Jul 1 2006,0.502191
35556,Food price inflation,Jul 1 2007,4.149804
35557,Food price inflation,Jul 1 2008,7.385806
35558,Food price inflation,Jul 1 2009,5.067878
35559,Food price inflation,Jul 1 2010,2.325588
35560,Food price inflation,Jul 1 2011,4.797973
35561,Food price inflation,Jul 1 2012,4.65865
35562,Food price inflation,Jul 1 2013,2.302397
35563,Food price inflation,Jul 1 2014,-1.725473
35564,Food price inflation,Jul 1 2015,-1.755719
35565,Food price inflation,Jul 1 2016,1.0878
35566,Food price inflation,Jul 1 2017,4.458124
35567,Food price inflation,Jul 1 2018,2.133929
35568,Food price inflation,Jul 1 2019,6.484106
35569,Food price inflation,Jul 1 2020,3.721231
35570,Food price inflation,Aug 1 2001,3.209633
35571,Food price inflation,Aug 1 2002,-2.429557
35572,Food price inflation,Aug 1 2003,-0.498005
35573,Food price inflation,Aug 1 2004,8.908917
35574,Food price inflation,Aug 1 2005,0.459556
35575,Food price inflation,Aug 1 2006,2.067227
35576,Food price inflation,Aug 1 2007,2.607831
35577,Food price inflation,Aug 1 2008,6.256107
35578,Food price inflation,Aug 1 2009,5.427777
35579,Food price inflation,Aug 1 2010,2.181507
35580,Food price inflation,Aug 1 2011,4.867628
35581,Food price inflation,Aug 1 2012,4.967434
35582,Food price inflation,Aug 1 2013,2.172183
35583,Food price inflation,Aug 1 2014,-2.126002
35584,Food price inflation,Aug 1 2015,-0.853381
35585,Food price inflation,Aug 1 2016,1.251976
35586,Food price inflation,Aug 1 2017,4.404949
35587,Food price inflation,Aug 1 2018,1.998506
35588,Food price inflation,Aug 1 2019,6.966634
35589,Food price inflation,Aug 1 2020,2.849341
35590,Food price inflation,Sep 1 2001,2.472799
35591,Food price inflation,Sep 1 2002,-2.316605
35592,Food price inflation,Sep 1 2003,0.197636
35593,Food price inflation,Sep 1 2004,7.69231
35594,Food price inflation,Sep 1 2005,0.732602
35595,Food price inflation,Sep 1 2006,1.621151
35596,Food price inflation,Sep 1 2007,4.904904
35597,Food price inflation,Sep 1 2008,4.38931
35598,Food price inflation,Sep 1 2009,4.570384
35599,Food price inflation,Sep 1 2010,4.195803
35600,Food price inflation,Sep 1 2011,2.85235
35601,Food price inflation,Sep 1 2012,5.057094
35602,Food price inflation,Sep 1 2013,2.25152
35603,Food price inflation,Sep 1 2014,-2.050082
35604,Food price inflation,Sep 1 2015,-0.31007
35605,Food price inflation,Sep 1 2016,0.388795
35606,Food price inflation,Sep 1 2017,5.034836
35607,Food price inflation,Sep 1 2018,2.212407
35608,Food price inflation,Sep 1 2019,6.132758
35609,Food price inflation,Sep 1 2020,2.65127
35610,Food price inflation,Oct 1 2001,2.257121
35611,Food price inflation,Oct 1 2002,-1.919388
35612,Food price inflation,Oct 1 2003,0.684936
35613,Food price inflation,Oct 1 2004,7.288628
35614,Food price inflation,Oct 1 2005,0.543472
35615,Food price inflation,Oct 1 2006,1.008059
35616,Food price inflation,Oct 1 2007,6.387237
35617,Food price inflation,Oct 1 2008,3.47091
35618,Food price inflation,Oct 1 2009,3.989128
35619,Food price inflation,Oct 1 2010,4.969479
35620,Food price inflation,Oct 1 2011,2.823921
