,symbol,date,rate
519,Annual growth %,Jan 1 1971,15.644472
520,Annual growth %,Jan 1 1972,23.024416
521,Annual growth %,Jan 1 1973,33.335652
522,Annual growth %,Jan 1 1974,18.922316
523,Annual growth %,Jan 1 1975,13.670152
524,Annual growth %,Jan 1 1976,7.198166
525,Annual growth %,Jan 1 1977,20.057749
526,Annual growth %,Jan 1 1978,20.514281
527,Annual growth %,Jan 1 1979,19.316833
528,Annual growth %,Jan 1 1980,11.092958
529,Annual growth %,Jan 1 1981,-13.375259
530,Annual growth %,Jan 1 1982,0.370743
531,Annual growth %,Jan 1 1983,1.174313
532,Annual growth %,Jan 1 1984,-5.784026
533,Annual growth %,Jan 1 1985,1.963421
534,Annual growth %,Jan 1 1986,42.529497
535,Annual growth %,Jan 1 1987,25.153023
536,Annual growth %,Jan 1 1988,7.103959
537,Annual growth %,Jan 1 1989,-0.531951
538,Annual growth %,Jan 1 1990,24.46038
539,Annual growth %,Jan 1 1991,3.743558
540,Annual growth %,Jan 1 1992,11.411214
541,Annual growth %,Jan 1 1993,-3.166526
542,Annual growth %,Jan 1 1994,6.179668
543,Annual growth %,Jan 1 1995,17.791509
544,Annual growth %,Jan 1 1996,-1.912681
545,Annual growth %,Jan 1 1997,-10.484574
546,Annual growth %,Jan 1 1998,2.46562
547,Annual growth %,Jan 1 1999,-0.616988
548,Annual growth %,Jan 1 2000,-9.58784
549,Annual growth %,Jan 1 2001,-0.079957
550,Annual growth %,Jan 1 2002,7.646633
551,Annual growth %,Jan 1 2003,22.01246
552,Annual growth %,Jan 1 2004,14.418757
553,Annual growth %,Jan 1 2005,4.532395
554,Annual growth %,Jan 1 2006,5.927714
555,Annual growth %,Jan 1 2007,15.287371
556,Annual growth %,Jan 1 2008,10.344182
557,Annual growth %,Jan 1 2009,-7.355125
558,Annual growth %,Jan 1 2010,-2.497306
559,Annual growth %,Jan 1 2011,9.443006
560,Annual growth %,Jan 1 2012,-5.576513
561,Annual growth %,Jan 1 2013,4.379586
562,Annual growth %,Jan 1 2014,2.069249
563,Annual growth %,Jan 1 2015,-14.246702
564,Annual growth %,Jan 1 2016,2.788507
565,Annual growth %,Jan 1 2017,4.609764
566,Annual growth %,Jan 1 2018,8.196288
567,Annual growth %,Jan 1 2019,-2.897441
