,symbol,date,rate
2804,Annual growth %,Jan 1 1971,9.093517
2805,Annual growth %,Jan 1 1972,16.039737
2806,Annual growth %,Jan 1 1973,14.867274
2807,Annual growth %,Jan 1 1974,21.545793
2808,Annual growth %,Jan 1 1975,19.897488
2809,Annual growth %,Jan 1 1976,7.062395
2810,Annual growth %,Jan 1 1977,13.257129
2811,Annual growth %,Jan 1 1978,0.750137
2812,Annual growth %,Jan 1 1979,13.438355
2813,Annual growth %,Jan 1 1980,17.83931
2814,Annual growth %,Jan 1 1981,7.157978
2815,Annual growth %,Jan 1 1982,7.216593
2816,Annual growth %,Jan 1 1983,5.968445
2817,Annual growth %,Jan 1 1984,17.581081
2818,Annual growth %,Jan 1 1985,-57.538842
2819,Annual growth %,Jan 1 1986,18.603571
2820,Annual growth %,Jan 1 1987,-8.329307
2821,Annual growth %,Jan 1 1988,-10.489418
2822,Annual growth %,Jan 1 1989,41.385686
2823,Annual growth %,Jan 1 1990,11.628204
2824,Annual growth %,Jan 1 1991,1.669013
2825,Annual growth %,Jan 1 1992,13.814157
2826,Annual growth %,Jan 1 1993,11.390074
2827,Annual growth %,Jan 1 1994,6.633667
2828,Annual growth %,Jan 1 1995,9.767391
2829,Annual growth %,Jan 1 1996,6.632526
2830,Annual growth %,Jan 1 1997,13.201528
2831,Annual growth %,Jan 1 1998,4.521881
2832,Annual growth %,Jan 1 1999,3.12541
2833,Annual growth %,Jan 1 2000,7.938365
2834,Annual growth %,Jan 1 2001,3.652216
2835,Annual growth %,Jan 1 2002,0.297486
2836,Annual growth %,Jan 1 2003,-21.650491
2837,Annual growth %,Jan 1 2004,7.535414
2838,Annual growth %,Jan 1 2005,57.562888
2839,Annual growth %,Jan 1 2006,5.414098
2840,Annual growth %,Jan 1 2007,13.931795
2841,Annual growth %,Jan 1 2008,7.483732
2842,Annual growth %,Jan 1 2009,-0.382711
2843,Annual growth %,Jan 1 2010,9.23505
2844,Annual growth %,Jan 1 2011,7.441719
2845,Annual growth %,Jan 1 2012,3.680365
2846,Annual growth %,Jan 1 2013,2.097448
2847,Annual growth %,Jan 1 2014,5.961774
2848,Annual growth %,Jan 1 2015,4.732088
2849,Annual growth %,Jan 1 2016,5.175455
2850,Annual growth %,Jan 1 2017,4.5424
2851,Annual growth %,Jan 1 2018,5.799232
2852,Annual growth %,Jan 1 2019,2.875213
