,symbol,date,rate
6683,Annual growth %,Jan 1 1971,13.538964
6684,Annual growth %,Jan 1 1972,17.537378
6685,Annual growth %,Jan 1 1973,26.673934
6686,Annual growth %,Jan 1 1974,226.573303
6687,Annual growth %,Jan 1 1975,21.596934
6688,Annual growth %,Jan 1 1976,16.131191
6689,Annual growth %,Jan 1 1977,1.552534
6690,Annual growth %,Jan 1 1978,-5.314851
6691,Annual growth %,Jan 1 1979,28.855797
6692,Annual growth %,Jan 1 1980,51.308923
6693,Annual growth %,Jan 1 1981,14.166091
6694,Annual growth %,Jan 1 1982,-0.500061
6695,Annual growth %,Jan 1 1983,0.215025
6696,Annual growth %,Jan 1 1984,4.816702
6697,Annual growth %,Jan 1 1985,6.099485
6698,Annual growth %,Jan 1 1986,-24.022591
6699,Annual growth %,Jan 1 1987,1.052466
6700,Annual growth %,Jan 1 1988,-6.179829
6701,Annual growth %,Jan 1 1989,7.710226
6702,Annual growth %,Jan 1 1990,19.795566
6703,Annual growth %,Jan 1 1991,-7.124801
6704,Annual growth %,Jan 1 1992,4.841158
6705,Annual growth %,Jan 1 1993,-3.967055
6706,Annual growth %,Jan 1 1994,-0.274387
6707,Annual growth %,Jan 1 1995,4.135422
6708,Annual growth %,Jan 1 1996,9.083638
6709,Annual growth %,Jan 1 1997,3.060283
6710,Annual growth %,Jan 1 1998,-10.716692
6711,Annual growth %,Jan 1 1999,11.256187
6712,Annual growth %,Jan 1 2000,24.379369
6713,Annual growth %,Jan 1 2001,-1.456929
6714,Annual growth %,Jan 1 2002,1.781688
6715,Annual growth %,Jan 1 2003,5.092541
6716,Annual growth %,Jan 1 2004,11.690121
6717,Annual growth %,Jan 1 2005,22.228826
6718,Annual growth %,Jan 1 2006,16.509442
6719,Annual growth %,Jan 1 2007,9.833299
6720,Annual growth %,Jan 1 2008,39.78403
6721,Annual growth %,Jan 1 2009,-24.010683
6722,Annual growth %,Jan 1 2010,11.226845
6723,Annual growth %,Jan 1 2011,11.565547
6724,Annual growth %,Jan 1 2012,4.770045
6725,Annual growth %,Jan 1 2013,-4.60317
6726,Annual growth %,Jan 1 2014,-3.980738
6727,Annual growth %,Jan 1 2015,-19.997642
6728,Annual growth %,Jan 1 2016,-8.796011
6729,Annual growth %,Jan 1 2017,3.501058
6730,Annual growth %,Jan 1 2018,9.191164
6731,Annual growth %,Jan 1 2019,-7.131161
