,symbol,date,rate
8107,Annual growth %,Jan 1 1991,-30.239373
8108,Annual growth %,Jan 1 1992,8.307593
8109,Annual growth %,Jan 1 1993,7.303203
8110,Annual growth %,Jan 1 1994,15.35532
8111,Annual growth %,Jan 1 1995,25.145414
8112,Annual growth %,Jan 1 1996,7.852736
8113,Annual growth %,Jan 1 1997,1.096218
8114,Annual growth %,Jan 1 1998,4.040031
8115,Annual growth %,Jan 1 1999,-8.810985
8116,Annual growth %,Jan 1 2000,-0.503206
8117,Annual growth %,Jan 1 2001,3.320021
8118,Annual growth %,Jan 1 2002,15.878805
8119,Annual growth %,Jan 1 2003,36.971744
8120,Annual growth %,Jan 1 2004,26.916206
8121,Annual growth %,Jan 1 2005,13.709917
8122,Annual growth %,Jan 1 2006,16.610667
8123,Annual growth %,Jan 1 2007,34.772289
8124,Annual growth %,Jan 1 2008,25.51963
8125,Annual growth %,Jan 1 2009,-7.982432
8126,Annual growth %,Jan 1 2010,1.367128
8127,Annual growth %,Jan 1 2011,9.663303
8128,Annual growth %,Jan 1 2012,-4.733506
8129,Annual growth %,Jan 1 2013,4.431469
8130,Annual growth %,Jan 1 2014,2.234876
8131,Annual growth %,Jan 1 2015,-12.682084
8132,Annual growth %,Jan 1 2016,1.223491
8133,Annual growth %,Jan 1 2017,6.397622
8134,Annual growth %,Jan 1 2018,10.585304
8135,Annual growth %,Jan 1 2019,-0.661542
