,symbol,date,rate
4017,Annual growth %,Jan 1 1971,2.708611
4018,Annual growth %,Jan 1 1972,6.647816
4019,Annual growth %,Jan 1 1973,10.311742
4020,Annual growth %,Jan 1 1974,10.025361
4021,Annual growth %,Jan 1 1975,5.412085
4022,Annual growth %,Jan 1 1976,16.317768
4023,Annual growth %,Jan 1 1977,20.094186
4024,Annual growth %,Jan 1 1978,12.05528
4025,Annual growth %,Jan 1 1979,13.136596
4026,Annual growth %,Jan 1 1980,10.509856
4027,Annual growth %,Jan 1 1981,6.558119
4028,Annual growth %,Jan 1 1982,-0.120707
4029,Annual growth %,Jan 1 1983,2.802977
4030,Annual growth %,Jan 1 1984,4.657697
4031,Annual growth %,Jan 1 1985,6.421483
4032,Annual growth %,Jan 1 1986,1.580119
4033,Annual growth %,Jan 1 1987,5.865187
4034,Annual growth %,Jan 1 1988,8.180015
4035,Annual growth %,Jan 1 1989,8.512548
4036,Annual growth %,Jan 1 1990,-42.667218
4037,Annual growth %,Jan 1 1991,-2.186503
4038,Annual growth %,Jan 1 1992,8.335307
4039,Annual growth %,Jan 1 1993,-0.317292
4040,Annual growth %,Jan 1 1994,-4.825127
4041,Annual growth %,Jan 1 1995,12.143213
4042,Annual growth %,Jan 1 1996,0.128845
4043,Annual growth %,Jan 1 1997,12.303404
4044,Annual growth %,Jan 1 1998,8.457927
4045,Annual growth %,Jan 1 1999,0.227044
4046,Annual growth %,Jan 1 2000,8.072232
4047,Annual growth %,Jan 1 2001,3.67776
4048,Annual growth %,Jan 1 2002,0.079849
4049,Annual growth %,Jan 1 2003,2.145785
4050,Annual growth %,Jan 1 2004,5.125336
4051,Annual growth %,Jan 1 2005,7.39229
4052,Annual growth %,Jan 1 2006,9.32413
4053,Annual growth %,Jan 1 2007,10.69828
4054,Annual growth %,Jan 1 2008,9.87395
4055,Annual growth %,Jan 1 2009,2.894715
4056,Annual growth %,Jan 1 2010,6.405509
4057,Annual growth %,Jan 1 2011,9.660229
4058,Annual growth %,Jan 1 2012,2.682861
4059,Annual growth %,Jan 1 2013,-1.946608
4060,Annual growth %,Jan 1 2014,4.920633
4061,Annual growth %,Jan 1 2015,4.358351
4062,Annual growth %,Jan 1 2016,1.753938
4063,Annual growth %,Jan 1 2017,4.744606
4064,Annual growth %,Jan 1 2018,2.121025
4065,Annual growth %,Jan 1 2019,2.759001
