,symbol,date,rate
5456,Annual growth %,Jan 1 1971,17.658444
5457,Annual growth %,Jan 1 1972,11.247045
5458,Annual growth %,Jan 1 1973,13.823627
5459,Annual growth %,Jan 1 1974,-7.805515
5460,Annual growth %,Jan 1 1975,46.254938
5461,Annual growth %,Jan 1 1976,16.376636
5462,Annual growth %,Jan 1 1977,14.368798
5463,Annual growth %,Jan 1 1978,13.881824
5464,Annual growth %,Jan 1 1979,24.161447
5465,Annual growth %,Jan 1 1980,14.385036
5466,Annual growth %,Jan 1 1981,-9.607783
5467,Annual growth %,Jan 1 1982,-14.047366
5468,Annual growth %,Jan 1 1983,-13.944133
5469,Annual growth %,Jan 1 1984,-3.634571
5470,Annual growth %,Jan 1 1985,7.248759
5471,Annual growth %,Jan 1 1986,43.695572
5472,Annual growth %,Jan 1 1987,16.69685
5473,Annual growth %,Jan 1 1988,2.055402
5474,Annual growth %,Jan 1 1989,-1.234823
5475,Annual growth %,Jan 1 1990,18.856281
5476,Annual growth %,Jan 1 1991,7.741774
5477,Annual growth %,Jan 1 1992,0.408118
5478,Annual growth %,Jan 1 1993,-3.873951
5479,Annual growth %,Jan 1 1994,-28.832901
5480,Annual growth %,Jan 1 1995,23.698531
5481,Annual growth %,Jan 1 1996,8.114385
5482,Annual growth %,Jan 1 1997,-11.084947
5483,Annual growth %,Jan 1 1998,11.110578
5484,Annual growth %,Jan 1 1999,2.233155
5485,Annual growth %,Jan 1 2000,-16.492157
5486,Annual growth %,Jan 1 2001,13.919892
5487,Annual growth %,Jan 1 2002,8.912268
5488,Annual growth %,Jan 1 2003,17.228775
5489,Annual growth %,Jan 1 2004,12.137753
5490,Annual growth %,Jan 1 2005,11.054783
5491,Annual growth %,Jan 1 2006,6.904322
5492,Annual growth %,Jan 1 2007,14.181959
5493,Annual growth %,Jan 1 2008,15.785796
5494,Annual growth %,Jan 1 2009,1.061814
5495,Annual growth %,Jan 1 2010,1.627505
5496,Annual growth %,Jan 1 2011,17.887702
5497,Annual growth %,Jan 1 2012,-6.914477
5498,Annual growth %,Jan 1 2013,3.409916
5499,Annual growth %,Jan 1 2014,5.519236
5500,Annual growth %,Jan 1 2015,-11.623389
5501,Annual growth %,Jan 1 2016,4.095266
5502,Annual growth %,Jan 1 2017,6.187635
5503,Annual growth %,Jan 1 2018,7.805067
5504,Annual growth %,Jan 1 2019,-0.895262
