,symbol,date,rate
8919,Annual growth %,Jan 1 1971,14.542763
8920,Annual growth %,Jan 1 1972,29.892821
8921,Annual growth %,Jan 1 1973,19.38219
8922,Annual growth %,Jan 1 1974,26.990997
8923,Annual growth %,Jan 1 1975,19.367008
8924,Annual growth %,Jan 1 1976,1.808298
8925,Annual growth %,Jan 1 1977,10.7916
8926,Annual growth %,Jan 1 1978,14.099593
8927,Annual growth %,Jan 1 1979,17.526618
8928,Annual growth %,Jan 1 1980,18.502838
8929,Annual growth %,Jan 1 1981,-6.204846
8930,Annual growth %,Jan 1 1982,-6.208608
8931,Annual growth %,Jan 1 1983,-3.248653
8932,Annual growth %,Jan 1 1984,-3.572277
8933,Annual growth %,Jan 1 1985,1.925186
8934,Annual growth %,Jan 1 1986,4.539128
8935,Annual growth %,Jan 1 1987,4.974899
8936,Annual growth %,Jan 1 1988,1.747358
8937,Annual growth %,Jan 1 1989,-2.178376
8938,Annual growth %,Jan 1 1990,19.202768
8939,Annual growth %,Jan 1 1991,3.324889
8940,Annual growth %,Jan 1 1992,16.547544
8941,Annual growth %,Jan 1 1993,-7.685217
8942,Annual growth %,Jan 1 1994,4.964403
8943,Annual growth %,Jan 1 1995,13.340755
8944,Annual growth %,Jan 1 1996,6.970068
8945,Annual growth %,Jan 1 1997,-4.83578
8946,Annual growth %,Jan 1 1998,3.823613
8947,Annual growth %,Jan 1 1999,4.094614
8948,Annual growth %,Jan 1 2000,-7.319626
8949,Annual growth %,Jan 1 2001,1.860732
8950,Annual growth %,Jan 1 2002,4.053509
8951,Annual growth %,Jan 1 2003,17.751294
8952,Annual growth %,Jan 1 2004,12.713738
8953,Annual growth %,Jan 1 2005,2.624704
8954,Annual growth %,Jan 1 2006,5.53488
8955,Annual growth %,Jan 1 2007,12.065658
8956,Annual growth %,Jan 1 2008,14.060143
8957,Annual growth %,Jan 1 2009,-4.153098
8958,Annual growth %,Jan 1 2010,0.325469
8959,Annual growth %,Jan 1 2011,2.963539
8960,Annual growth %,Jan 1 2012,-2.626718
8961,Annual growth %,Jan 1 2013,1.688287
8962,Annual growth %,Jan 1 2014,1.959139
8963,Annual growth %,Jan 1 2015,-10.309954
8964,Annual growth %,Jan 1 2016,-4.240772
8965,Annual growth %,Jan 1 2017,-5.859485
8966,Annual growth %,Jan 1 2018,-1.216667
8967,Annual growth %,Jan 1 2019,-3.528323
